trip_id,member_id,dest_country,dest_city,dest_district,acceptance_density,cash_intensity,price_level,dest_currency,fx_lcu_per_usd,start_date,end_date,nights,trip_type
T013743,M02088,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-03-13,2024-03-26,13,leisure
T013744,M02475,Singapore,Singapore,Chinatown,0.78,0.0896,1.0,SGD,1.30745,2024-12-24,2025-01-01,8,leisure
T013745,M01504,South Korea,Seoul,Gangnam,0.93,0.04,0.9487,KRW,1422.440833,2024-10-03,2024-10-09,6,business
T013746,M04939,South Korea,Busan,Haeundae,0.55,0.04,0.9487,KRW,1422.440833,2024-07-05,2024-07-12,7,leisure
T013747,M02541,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2025-01-30,2025-02-04,5,business
T013748,M03136,South Korea,Busan,Haeundae,0.55,0.04,0.9487,KRW,1422.440833,2024-09-18,2024-09-25,7,leisure
T013749,M01188,Indonesia,Jakarta,SCBD,0.44,0.8005,0.4736,IDR,16477.86518,2024-07-15,2024-07-20,5,leisure
T013750,M04715,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2024-02-18,2024-02-29,11,business
T013751,M00523,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2025-03-01,2025-03-05,4,business
T013752,M00506,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2025-03-01,2025-03-04,3,leisure
T013753,M01896,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2024-10-17,2024-10-30,13,leisure
T013754,M01038,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2025-01-15,2025-01-25,10,leisure
T013755,M01946,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-06-22,2024-07-02,10,leisure
T013756,M04576,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-12-13,2024-12-16,3,business
T013757,M04857,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2025-04-28,2025-05-11,13,leisure
T013758,M04015,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2025-05-01,2025-05-07,6,leisure
T013759,M04017,Singapore,Singapore,Chinatown,0.78,0.0896,1.0,SGD,1.30745,2024-07-20,2024-07-30,10,leisure
T013760,M02491,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2025-05-13,2025-05-22,9,business
T013761,M00008,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-05-19,2024-05-30,11,leisure
T013762,M00292,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2024-08-11,2024-08-18,7,leisure
T013763,M00231,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2024-08-01,2024-08-03,2,business
T013764,M01561,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2024-02-08,2024-02-16,8,leisure
T013765,M01718,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2025-06-12,2025-06-22,10,leisure
T013766,M02380,Japan,Osaka,Namba,0.72,0.1166,1.0724,JPY,149.657927,2024-03-02,2024-03-11,9,leisure
T013767,M01343,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2025-03-16,2025-03-21,5,leisure
T013768,M01197,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2025-04-24,2025-05-03,9,business
T013769,M00755,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2025-02-12,2025-02-21,9,business
T013770,M01550,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2025-06-07,2025-06-15,8,business
T013771,M03233,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2025-02-24,2025-03-08,12,leisure
T013772,M03765,South Korea,Busan,Haeundae,0.55,0.04,0.9487,KRW,1422.440833,2024-01-10,2024-01-17,7,leisure
T013773,M04907,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2025-05-18,2025-05-26,8,leisure
T013774,M03988,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-02-20,2024-02-25,5,leisure
T013775,M04880,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2025-04-08,2025-04-16,8,business
T013776,M02496,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2024-05-21,2024-05-29,8,leisure
T013777,M04436,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2025-06-21,2025-06-30,9,leisure
T013778,M03920,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2025-01-27,2025-01-31,4,business
T013779,M00668,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2024-07-20,2024-07-27,7,leisure
T013780,M03919,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-07-22,2024-07-27,5,leisure
T013781,M00180,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-10-07,2024-10-11,4,business
T013782,M00710,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2024-08-23,2024-08-27,4,leisure
T013783,M00835,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2025-06-11,2025-06-17,6,leisure
T013784,M00041,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-05-11,2024-05-14,3,leisure
T013785,M04362,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2024-03-27,2024-04-06,10,business
T013786,M01271,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2025-02-07,2025-02-10,3,leisure
T013787,M03262,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2025-05-22,2025-05-29,7,leisure
T013788,M03919,Singapore,Singapore,Chinatown,0.78,0.0896,1.0,SGD,1.30745,2024-08-13,2024-08-17,4,leisure
T013789,M03578,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-10-19,2024-10-24,5,business
T013790,M01333,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-12-05,2024-12-11,6,leisure
T013791,M02148,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-07-14,2024-07-23,9,leisure
T013792,M01454,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2025-03-10,2025-03-24,14,business
T013793,M01315,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2024-10-26,2024-11-03,8,business
T013794,M01030,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-09-07,2024-09-21,14,leisure
T013795,M03387,South Korea,Busan,Haeundae,0.55,0.04,0.9487,KRW,1422.440833,2024-09-20,2024-09-26,6,business
T013796,M03015,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2025-03-21,2025-03-25,4,leisure
T013797,M04470,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2024-04-15,2024-04-29,14,leisure
T013798,M01611,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2025-04-10,2025-04-16,6,business
T013799,M03183,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2025-02-18,2025-02-22,4,business
T013800,M02117,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2024-08-16,2024-08-24,8,leisure
T013801,M04695,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2024-01-25,2024-01-31,6,leisure
T013802,M00660,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-04-19,2024-05-01,12,leisure
T013803,M03962,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2024-03-19,2024-03-25,6,leisure
T013804,M00711,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-08-03,2024-08-07,4,business
T013805,M04143,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-01-16,2024-01-27,11,leisure
T013806,M00544,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2024-01-31,2024-02-10,10,leisure
T013807,M02960,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2025-01-22,2025-01-27,5,leisure
T013808,M04324,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2025-04-27,2025-04-29,2,business
T013809,M03826,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2025-01-11,2025-01-17,6,business
T013810,M03988,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-05-16,2024-05-24,8,leisure
T013811,M02349,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2024-02-05,2024-02-16,11,business
T013812,M00733,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2024-04-04,2024-04-12,8,leisure
T013813,M04326,South Korea,Seoul,Gangnam,0.93,0.04,0.9487,KRW,1422.440833,2024-08-06,2024-08-09,3,business
T013814,M04058,Indonesia,Jakarta,SCBD,0.44,0.8005,0.4736,IDR,16477.86518,2024-08-10,2024-08-14,4,business
T013815,M01954,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2025-02-20,2025-02-27,7,leisure
T013816,M03900,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2024-10-13,2024-10-17,4,leisure
T013817,M04895,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-01-09,2024-01-13,4,business
T013818,M03195,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-01-17,2024-01-28,11,business
T013819,M04518,Japan,Osaka,Namba,0.72,0.1166,1.0724,JPY,149.657927,2025-02-03,2025-02-15,12,leisure
T013820,M04679,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-11-11,2024-11-19,8,leisure
T013821,M04370,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2025-03-17,2025-03-28,11,business
T013822,M03557,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-05-26,2024-06-04,9,leisure
T013823,M01313,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-09-14,2024-09-16,2,leisure
T013824,M03916,South Korea,Busan,Haeundae,0.55,0.04,0.9487,KRW,1422.440833,2024-09-24,2024-10-01,7,leisure
T013825,M03025,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2025-05-24,2025-06-02,9,leisure
T013826,M04892,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2025-02-16,2025-02-24,8,leisure
T013827,M04698,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2024-03-06,2024-03-18,12,business
T013828,M00563,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2025-02-20,2025-02-27,7,business
T013829,M04347,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-09-21,2024-10-02,11,leisure
T013830,M04636,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2025-06-13,2025-06-27,14,business
T013831,M03559,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2025-05-03,2025-05-05,2,leisure
T013832,M00093,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2025-04-10,2025-04-12,2,business
T013833,M02463,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2025-06-11,2025-06-21,10,leisure
T013834,M04362,Japan,Osaka,Namba,0.72,0.1166,1.0724,JPY,149.657927,2024-11-05,2024-11-13,8,business
T013835,M01528,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2024-10-10,2024-10-18,8,business
T013836,M04130,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-05-26,2024-06-02,7,business
T013837,M01430,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-03-04,2024-03-17,13,leisure
T013838,M04363,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2025-02-13,2025-02-18,5,leisure
T013839,M01073,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-02-14,2024-02-23,9,leisure
T013840,M00919,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-10-18,2024-10-28,10,business
T013841,M02777,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2024-08-29,2024-09-05,7,business
T013842,M02976,South Korea,Busan,Haeundae,0.55,0.04,0.9487,KRW,1422.440833,2025-05-26,2025-06-06,11,business
T013843,M03442,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2024-05-12,2024-05-18,6,business
T013844,M02792,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2024-09-21,2024-09-28,7,leisure
T013845,M02491,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-04-15,2024-04-22,7,leisure
T013846,M02681,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2024-04-25,2024-05-04,9,leisure
T013847,M00517,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2025-05-17,2025-05-28,11,leisure
T013848,M03359,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2024-05-31,2024-06-05,5,business
T013849,M01627,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2025-03-19,2025-03-29,10,business
T013850,M01845,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2024-10-11,2024-10-17,6,leisure
T013851,M04053,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-04-26,2024-05-10,14,business
T013852,M03287,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2024-11-21,2024-11-30,9,leisure
T013853,M02664,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2024-05-11,2024-05-21,10,leisure
T013854,M04318,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2024-09-11,2024-09-19,8,business
T013855,M01174,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2025-02-13,2025-02-16,3,leisure
T013856,M02446,Indonesia,Jakarta,SCBD,0.44,0.8005,0.4736,IDR,16477.86518,2025-06-09,2025-06-21,12,leisure
T013857,M03905,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-05-28,2024-06-06,9,leisure
T013858,M01800,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2024-11-27,2024-12-09,12,leisure
T013859,M02628,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2024-02-10,2024-02-16,6,business
T013860,M01280,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2025-02-16,2025-03-02,14,leisure
T013861,M00712,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2025-05-31,2025-06-13,13,business
T013862,M01930,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2024-05-02,2024-05-05,3,leisure
T013863,M00031,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2025-02-05,2025-02-17,12,business
T013864,M03838,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2024-01-03,2024-01-12,9,leisure
T013865,M02762,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2025-05-09,2025-05-12,3,leisure
T013866,M00772,South Korea,Busan,Haeundae,0.55,0.04,0.9487,KRW,1422.440833,2025-02-28,2025-03-05,5,leisure
T013867,M03376,Thailand,Bangkok,Sukhumvit,0.68,0.4571,0.5074,THB,32.882809,2024-08-17,2024-08-28,11,leisure
T013868,M00752,Indonesia,Jakarta,SCBD,0.44,0.8005,0.4736,IDR,16477.86518,2024-07-02,2024-07-16,14,business
T013869,M04240,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2024-10-09,2024-10-20,11,leisure
T013870,M00421,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2025-06-03,2025-06-15,12,leisure
T013871,M01696,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2025-02-17,2025-02-21,4,business
T013872,M02145,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2024-03-31,2024-04-06,6,leisure
T013873,M00062,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2025-01-14,2025-01-25,11,leisure
T013874,M03347,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2025-02-15,2025-02-22,7,leisure
T013875,M02501,Indonesia,Jakarta,SCBD,0.44,0.8005,0.4736,IDR,16477.86518,2024-04-08,2024-04-17,9,leisure
T013876,M00677,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2024-07-19,2024-07-25,6,leisure
T013877,M03724,Vietnam,Hanoi,Ba Dinh,0.29,0.316,0.463,VND,24164.885833,2024-04-04,2024-04-11,7,leisure
T013878,M03140,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2025-02-23,2025-03-09,14,leisure
T013879,M01638,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-05-05,2024-05-10,5,leisure
T013880,M04984,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-01-31,2024-02-03,3,leisure
T013881,M04783,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2024-04-11,2024-04-21,10,leisure
T013882,M00977,Japan,Osaka,Namba,0.72,0.1166,1.0724,JPY,149.657927,2024-09-12,2024-09-18,6,leisure
T013883,M04334,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2024-05-08,2024-05-16,8,business
T013884,M03732,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2024-09-24,2024-09-26,2,business
T013885,M01550,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2024-07-14,2024-07-23,9,business
T013886,M00526,South Korea,Seoul,Gangnam,0.93,0.04,0.9487,KRW,1422.440833,2024-11-24,2024-12-01,7,business
T013887,M03852,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2025-02-05,2025-02-09,4,leisure
T013888,M04990,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-11-19,2024-11-22,3,business
T013889,M00898,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2024-03-12,2024-03-23,11,leisure
T013890,M04568,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2025-01-28,2025-02-05,8,leisure
T013891,M03791,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-06-19,2024-06-23,4,leisure
T013892,M03690,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2025-04-19,2025-04-30,11,business
T013893,M01820,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2024-01-23,2024-02-02,10,business
T013894,M04979,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-09-08,2024-09-15,7,business
T013895,M00097,Indonesia,Jakarta,SCBD,0.44,0.8005,0.4736,IDR,16477.86518,2025-05-28,2025-06-05,8,leisure
T013896,M01975,South Korea,Busan,Haeundae,0.55,0.04,0.9487,KRW,1422.440833,2024-02-03,2024-02-09,6,leisure
T013897,M04013,Vietnam,Hanoi,Old Quarter,0.16,0.316,0.463,VND,24164.885833,2024-11-25,2024-12-03,8,business
T013898,M04162,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-03-28,2024-04-06,9,leisure
T013899,M01526,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-07-24,2024-08-06,13,business
T013900,M01746,Indonesia,Bali,Ubud,0.14,0.8005,0.4736,IDR,16477.86518,2025-05-16,2025-05-19,3,leisure
T013901,M04417,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2024-07-07,2024-07-10,3,business
T013902,M01917,Indonesia,Yogyakarta,Malioboro,0.19,0.8005,0.4736,IDR,16477.86518,2024-01-08,2024-01-14,6,leisure
T013903,M02832,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2025-02-28,2025-03-03,3,leisure
T013904,M04579,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-06-02,2024-06-05,3,leisure
T013905,M04212,Malaysia,Kuala Lumpur,Bukit Bintang,0.61,0.4729,0.5228,MYR,4.284424,2024-10-06,2024-10-13,7,leisure
T013906,M04629,Australia,Sydney,CBD,0.92,0.04,1.4968,AUD,1.551998,2024-04-26,2024-05-10,14,leisure
T013907,M02456,Italy,Rome,Centro Storico,0.52,0.0708,1.14,EUR,0.884969,2024-05-07,2024-05-20,13,leisure
T013908,M03943,South Korea,Seoul,Gangnam,0.93,0.04,0.9487,KRW,1422.440833,2024-03-13,2024-03-23,10,leisure
T013909,M01524,Hong Kong,Hong Kong,Mong Kok,0.7,0.14,1.1713,HKD,7.797083,2024-02-21,2024-02-26,5,leisure
T013910,M03829,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2025-04-30,2025-05-11,11,leisure
T013911,M00637,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-10-24,2024-11-07,14,leisure
T013912,M04792,Malaysia,Penang,George Town,0.33,0.4729,0.5228,MYR,4.284424,2024-09-13,2024-09-20,7,business
T013913,M02347,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2024-09-26,2024-09-30,4,leisure
T013914,M03451,Thailand,Chiang Mai,Old City,0.31,0.4571,0.5074,THB,32.882809,2024-07-27,2024-08-02,6,business
T013915,M03561,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2025-05-30,2025-06-10,11,leisure
T013916,M01907,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2024-06-27,2024-07-05,8,business
T013917,M00053,France,Paris,Le Marais,0.74,0.04,1.2658,EUR,0.884969,2024-02-20,2024-03-01,10,business
T013918,M04807,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2024-05-15,2024-05-27,12,leisure
T013919,M03980,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2024-10-12,2024-10-23,11,business
T013920,M01918,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2025-06-09,2025-06-21,12,leisure
T013921,M02897,Vietnam,Ho Chi Minh City,District 1,0.38,0.316,0.463,VND,24164.885833,2024-11-26,2024-12-10,14,business
T013922,M01349,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2024-07-06,2024-07-11,5,leisure
T013923,M00314,Japan,Tokyo,Ginza,0.91,0.1166,1.0724,JPY,149.657927,2025-03-02,2025-03-04,2,business
T013924,M00718,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-02-23,2024-02-26,3,leisure
T013925,M00326,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2024-07-28,2024-08-02,5,leisure
T013926,M01553,Japan,Kyoto,Gion,0.48,0.1166,1.0724,JPY,149.657927,2024-11-15,2024-11-24,9,leisure
T013927,M03693,Japan,Osaka,Namba,0.72,0.1166,1.0724,JPY,149.657927,2024-08-27,2024-09-06,10,leisure
T013928,M02668,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2025-02-06,2025-02-08,2,leisure
T013929,M02105,Indonesia,Jakarta,SCBD,0.44,0.8005,0.4736,IDR,16477.86518,2024-06-28,2024-07-06,8,leisure
T013930,M02463,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-10-18,2024-10-30,12,leisure
T013931,M03522,South Korea,Seoul,Gangnam,0.93,0.04,0.9487,KRW,1422.440833,2025-01-03,2025-01-07,4,leisure
T013932,M01814,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2024-02-11,2024-02-24,13,business
T013933,M00620,South Korea,Seoul,Gangnam,0.93,0.04,0.9487,KRW,1422.440833,2024-12-14,2024-12-27,13,leisure
T013934,M03318,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2025-05-05,2025-05-10,5,leisure
T013935,M01472,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-12-19,2025-01-01,13,leisure
T013936,M03609,Singapore,Singapore,Orchard,0.96,0.0896,1.0,SGD,1.30745,2024-02-23,2024-02-25,2,business
T013937,M04422,South Korea,Seoul,Gangnam,0.93,0.04,0.9487,KRW,1422.440833,2025-05-31,2025-06-12,12,business
T013938,M01519,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2025-01-18,2025-01-29,11,leisure
T013939,M04606,Singapore,Singapore,Chinatown,0.78,0.0896,1.0,SGD,1.30745,2024-11-28,2024-12-04,6,leisure
T013940,M00048,Thailand,Phuket,Patong,0.4,0.4571,0.5074,THB,32.882809,2025-05-07,2025-05-19,12,leisure
T013941,M03308,Italy,Florence,Duomo,0.38,0.0708,1.14,EUR,0.884969,2024-11-01,2024-11-10,9,leisure
T013942,M02705,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-05-08,2024-05-15,7,business
T013943,M01569,Australia,Melbourne,Laneways,0.88,0.04,1.4968,AUD,1.551998,2024-06-23,2024-06-28,5,leisure
T013944,M04946,Vietnam,Da Nang,Han River,0.21,0.316,0.463,VND,24164.885833,2024-07-10,2024-07-12,2,leisure
T013945,M04282,South Korea,Busan,Haeundae,0.55,0.04,0.9487,KRW,1422.440833,2024-02-09,2024-02-15,6,leisure
T013946,M03718,Japan,Tokyo,Shibuya,0.94,0.1166,1.0724,JPY,149.657927,2024-03-14,2024-03-21,7,leisure
T013947,M01479,Hong Kong,Hong Kong,Central,0.95,0.14,1.1713,HKD,7.797083,2024-04-25,2024-04-28,3,leisure
T013948,M04095,Indonesia,Bali,Seminyak,0.36,0.8005,0.4736,IDR,16477.86518,2024-08-07,2024-08-10,3,leisure
T013949,M01989,South Korea,Seoul,Myeongdong,0.81,0.04,0.9487,KRW,1422.440833,2024-08-21,2024-09-04,14,business
T013950,M04818,Thailand,Bangkok,Khao San,0.22,0.4571,0.5074,THB,32.882809,2024-04-20,2024-04-29,9,leisure
T013951,M04510,France,Paris,Montmartre,0.41,0.04,1.2658,EUR,0.884969,2024-05-26,2024-05-28,2,business
T013952,M00832,Malaysia,Kuala Lumpur,KLCC,0.77,0.4729,0.5228,MYR,4.284424,2024-03-23,2024-03-28,5,leisure
