txn_id,trip_id,member_id,category,mcc,merchant_name,dest_country,dest_district,currency,amount_usd,amount_local,amount
X0044719,T008000,M00370,lodging,7011,Gion Hatanaka,Japan,Gion,JPY,285.56,42737.0,285.56
X0044720,T008001,M01535,lodging,7011,The Sukhothai,Thailand,Sukhumvit,THB,205.96,6772.57,205.96
X0044721,T008002,M01443,lodging,7011,Cheap Charlie's Backpacker Lodge,Thailand,Patong,THB,63.43,2085.61,63.43
X0044722,T008003,M01914,lodging,7011,The Hoxton Paris,France,Le Marais,EUR,1223.97,1083.17,1223.97
X0044723,T008005,M04973,lodging,7011,Langham Place Hotel Mongkok,Hong Kong,Mong Kok,HKD,2813.85,21939.84,2813.85
X0044724,T008006,M02271,lodging,7011,Swissotel Nankai Osaka,Japan,Namba,JPY,1807.51,270508.0,1807.51
X0044725,T008007,M03900,lodging,7011,Khách Sạn Hanoi Friends Inn,Vietnam,Ba Dinh,VND,24.69,596591.0,24.69
X0044726,T008008,M00094,lodging,7011,Griya Sentana,Indonesia,Malioboro,IDR,39.46,650239.0,39.46
X0044727,T008010,M03560,lodging,7011,Langham Place Hotel Mongkok,Hong Kong,Mong Kok,HKD,627.1,4889.58,627.1
X0044728,T008011,M04808,lodging,7011,Guest Inn,Malaysia,George Town,MYR,109.39,468.65,109.39
X0044729,T008012,M00580,lodging,7011,The Hotel Windsor,Australia,Laneways,AUD,1957.75,3038.43,1957.75
X0044730,T008014,M02333,lodging,7011,The Sukhothai,Thailand,Sukhumvit,THB,322.19,10594.67,322.19
X0044731,T008015,M02161,lodging,7011,Syainbil Resort Hotel,South Korea,Gangnam,KRW,279.72,397883.0,279.72
X0044732,T008016,M04807,lodging,7011,Imperial Palace,South Korea,Gangnam,KRW,131.18,186602.0,131.18
X0044733,T008017,M00265,lodging,7011,Hyatt Regency Kyoto,Japan,Gion,JPY,171.5,25666.0,171.5
X0044734,T008018,M04456,lodging,7011,The Legian Seminyak,Indonesia,Seminyak,IDR,19.73,325185.0,19.73
X0044735,T008019,M01841,lodging,7011,Swissotel Nankai Osaka,Japan,Namba,JPY,807.25,120811.0,807.25
X0044736,T008020,M03347,lodging,7011,QT Melbourne,Australia,Laneways,AUD,838.51,1301.36,838.51
X0044737,T008021,M02281,lodging,7011,Langham Place Hotel Mongkok,Hong Kong,Mong Kok,HKD,1092.91,8521.49,1092.91
X0044738,T008022,M02505,lodging,7011,Hotel Brunelleschi,Italy,Duomo,EUR,41.34,36.58,41.34
X0044739,T008023,M02101,lodging,7011,JW Marriott Bangkok,Thailand,Sukhumvit,THB,58.84,1934.66,58.84
X0044740,T008024,M01648,lodging,7011,Giant Hotel,South Korea,Gangnam,KRW,156.94,223235.0,156.94
X0044741,T008025,M04202,lodging,7011,Mandarin Oriental Kuala Lumpur,Malaysia,KLCC,MYR,233.82,1001.79,233.82
X0044742,T008026,M03788,lodging,7011,Cendana Resort & Spa,Indonesia,Ubud,IDR,34.24,564203.0,34.24
X0044743,T008027,M04131,lodging,7011,The Hoxton Paris,France,Le Marais,EUR,84.45,74.74,84.45
X0044744,T008028,M03272,lodging,7011,Jim's Place,Malaysia,George Town,MYR,1.99,8.54,1.99
X0044745,T008029,M02079,lodging,7011,Hanoi Social Club stay,Vietnam,Old Quarter,VND,6.82,164725.0,6.82
X0044746,T008030,M02541,lodging,7011,The Mandarin Oriental Hong Kong,Hong Kong,Central,HKD,68.5,534.12,68.5
X0044747,T008031,M03578,lodging,7011,JW Marriott Bangkok,Thailand,Sukhumvit,THB,441.04,14502.49,441.04
X0044748,T008032,M04499,lodging,7011,The Ritz-Carlton Jakarta Pacific Place,Indonesia,SCBD,IDR,244.86,4034783.0,244.86
X0044749,T008033,M03451,lodging,7011,Panorama Hotel,Indonesia,Ubud,IDR,43.01,708648.0,43.01
X0044750,T008034,M02651,lodging,7011,St. Regis Singapore,Singapore,Orchard,SGD,724.42,947.14,724.42
X0044751,T008035,M01527,lodging,7011,Hotel 1888,Singapore,Chinatown,SGD,477.39,624.17,477.39
X0044752,T008036,M04952,lodging,7011,Royal Plaza Hotel,Hong Kong,Mong Kok,HKD,43.38,338.24,43.38
X0044753,T008038,M04083,lodging,7011,Grand Hotel,Italy,Duomo,EUR,328.6,290.8,328.6
X0044754,T008039,M03908,lodging,7011,Hotel New Washington,Japan,Shibuya,JPY,2108.95,315621.0,2108.95
X0044755,T008040,M01365,lodging,7011,Langham Place Hotel Mongkok,Hong Kong,Mong Kok,HKD,109.39,852.9,109.39
X0044756,T008041,M02871,lodging,7011,La Siesta Classic Ma May,Vietnam,Old Quarter,VND,11.35,274163.0,11.35
X0044757,T008042,M00814,lodging,7011,Royal Plaza Hotel,Hong Kong,Mong Kok,HKD,871.69,6796.68,871.69
X0044758,T008043,M01797,lodging,7011,Regency Hyde Park,Australia,CBD,AUD,1729.37,2683.97,1729.37
X0044759,T008044,M01477,lodging,7011,Shibuya Excel Hotel Tokyu,Japan,Shibuya,JPY,270.4,40468.0,270.4
X0044760,T008045,M00725,lodging,7011,The Hoxton Paris,France,Le Marais,EUR,1091.74,966.15,1091.74
X0044761,T008046,M03347,lodging,7011,Grand Mercure Danang,Vietnam,Han River,VND,8.43,203713.0,8.43
X0044762,T008047,M03362,lodging,7011,Hotel Eden,Italy,Centro Storico,EUR,364.54,322.61,364.54
X0044763,T008048,M03397,lodging,7011,Hanoi Social Club stay,Vietnam,Old Quarter,VND,46.06,1112933.0,46.06
X0044764,T008049,M02484,lodging,7011,The Hoxton Paris,France,Le Marais,EUR,1017.91,900.82,1017.91
X0044765,T008050,M01636,lodging,7011,The Legian Seminyak,Indonesia,Seminyak,IDR,12.01,197925.0,12.01
X0044766,T008051,M01699,lodging,7011,Four Seasons Hong Kong,Hong Kong,Central,HKD,516.86,4029.98,516.86
X0044767,T008052,M02681,lodging,7011,Hyatt Regency Kyoto,Japan,Gion,JPY,243.67,36467.0,243.67
X0044768,T008053,M02270,lodging,7011,Grand Mercure Danang,Vietnam,Han River,VND,50.62,1223202.0,50.62
X0044769,T008054,M03309,lodging,7011,W Bali Seminyak,Indonesia,Seminyak,IDR,245.25,4041130.0,245.25
X0044770,T008055,M01051,lodging,7011,Hôtel Caron de Beaumarchais,France,Le Marais,EUR,115.61,102.31,115.61
X0044771,T008056,M01740,lodging,7011,Mantra on Little Bourke,Australia,Laneways,AUD,850.79,1320.42,850.79
X0044772,T008057,M00359,lodging,7011,Hotel Nikko Osaka,Japan,Namba,JPY,415.72,62216.0,415.72
X0044773,T008058,M04853,lodging,7011,Seoul Youth Hostel,South Korea,Myeongdong,KRW,884.76,1258517.0,884.76
X0044774,T008059,M00451,lodging,7011,Giant Hotel,South Korea,Gangnam,KRW,400.85,570179.0,400.85
X0044775,T008060,M01616,lodging,7011,Imperial Palace,South Korea,Gangnam,KRW,241.1,342948.0,241.1
X0044776,T008061,M00294,lodging,7011,Hilton Da Nang,Vietnam,Han River,VND,28.15,680256.0,28.15
X0044777,T008062,M00603,lodging,7011,Bali Moon,Indonesia,Ubud,IDR,47.16,777056.0,47.16
X0044778,T008063,M01058,lodging,7011,Hotel Seiyo Ginza,Japan,Ginza,JPY,230.44,34488.0,230.44
X0044779,T008064,M04477,lodging,7011,Soft pillow hostel,Vietnam,Ba Dinh,VND,10.65,257355.0,10.65
X0044780,T008065,M01638,lodging,7011,Hôtel Particulier Montmartre,France,Montmartre,EUR,29.53,26.13,29.53
X0044781,T008066,M01452,lodging,7011,Khách Sạn Calypso Grand,Vietnam,Ba Dinh,VND,10.99,265490.0,10.99
X0044782,T008067,M00843,lodging,7011,Parkroyal Collection Pickering,Singapore,Chinatown,SGD,1503.27,1965.45,1503.27
X0044783,T008068,M00082,lodging,7011,Namsan Hill Hotel,South Korea,Myeongdong,KRW,1796.76,2555782.0,1796.76
X0044784,T008069,M01635,lodging,7011,Grand Mercure Danang,Vietnam,Han River,VND,17.12,413607.0,17.12
X0044785,T008070,M03312,lodging,7011,Hanoi Social Club stay,Vietnam,Old Quarter,VND,4.13,99809.0,4.13
X0044786,T008071,M00388,lodging,7011,Grand InterContinental Seoul Parnas,South Korea,Gangnam,KRW,129.24,183840.0,129.24
X0044787,T008072,M01922,lodging,7011,The Hoxton Paris,France,Le Marais,EUR,310.25,274.56,310.25
X0044788,T008073,M02740,lodging,7011,Keraton at The Plaza,Indonesia,SCBD,IDR,222.53,3666877.0,222.53
X0044789,T008074,M03513,lodging,7011,Terrass'' Hotel,France,Montmartre,EUR,95.21,84.26,95.21
X0044790,T008075,M00967,lodging,7011,Shibuya Excel Hotel Tokyu,Japan,Shibuya,JPY,168.17,25169.0,168.17
X0044791,T008076,M02719,lodging,7011,Mandarin Oriental Kuala Lumpur,Malaysia,KLCC,MYR,458.3,1963.54,458.3
X0044792,T008077,M00445,lodging,7011,Park Hyatt Seoul,South Korea,Gangnam,KRW,2422.72,3446175.0,2422.72
X0044793,T008078,M02755,lodging,7011,ADGE Hotel,Australia,CBD,AUD,3526.08,5472.46,3526.08
X0044794,T008079,M00913,lodging,7011,Hotel Collins,Australia,Laneways,AUD,156.91,243.53,156.91
X0044795,T008080,M04851,lodging,7011,Cerulean Tower Tokyu Hotel,Japan,Shibuya,JPY,217.56,32559.0,217.56
X0044796,T008082,M04752,lodging,7011,Just Inn,Malaysia,George Town,MYR,19.45,83.35,19.45
X0044797,T008083,M02891,lodging,7011,The Ritz-Carlton Jakarta Pacific Place,Indonesia,SCBD,IDR,31.17,513655.0,31.17
X0044798,T008084,M00688,lodging,7011,Grand Hyatt Kuala Lumpur,Malaysia,KLCC,MYR,422.41,1809.8,422.41
X0044799,T008085,M03293,lodging,7011,Cerulean Tower Tokyu Hotel,Japan,Shibuya,JPY,174.33,26091.0,174.33
X0044800,T008086,M02395,lodging,7011,La Siesta Classic Ma May,Vietnam,Old Quarter,VND,37.46,905311.0,37.46
X0044801,T008087,M02574,lodging,7011,Imperial Hotel Tokyo,Japan,Ginza,JPY,235.63,35263.0,235.63
X0044802,T008088,M01327,lodging,7011,Royal Plaza Hotel,Hong Kong,Mong Kok,HKD,1140.63,8893.6,1140.63
X0044803,T008089,M01238,lodging,7011,Swissotel Nankai Osaka,Japan,Namba,JPY,1954.59,292519.0,1954.59
X0044804,T008090,M00269,lodging,7011,The Sukhothai,Thailand,Sukhumvit,THB,35.38,1163.32,35.38
X0044805,T008091,M02077,lodging,7011,Hôtel Caron de Beaumarchais,France,Le Marais,EUR,48.06,42.53,48.06
X0044806,T008092,M03200,lodging,7011,Park Hyatt Seoul,South Korea,Gangnam,KRW,39.49,56171.0,39.49
X0044807,T008093,M01157,lodging,7011,St. Regis Singapore,Singapore,Orchard,SGD,20.45,26.73,20.45
X0044808,T008097,M02681,lodging,7011,New Oriental Hotel,South Korea,Myeongdong,KRW,815.75,1160356.0,815.75
X0044809,T008098,M04679,lodging,7011,Nhà Khách Hải Quân,Vietnam,District 1,VND,46.85,1132060.0,46.85
X0044810,T008099,M04739,lodging,7011,Ibis Sydney Darling Harbour,Australia,CBD,AUD,359.09,557.3,359.09
X0044811,T008100,M03655,lodging,7011,JR-EAST Hotel Mets Shibuya,Japan,Shibuya,JPY,147.25,22037.0,147.25
X0044812,T008102,M01354,lodging,7011,Khách Sạn Hanoi Serenity Diamond,Vietnam,Ba Dinh,VND,12.29,297082.0,12.29
X0044813,T008104,M04668,lodging,7011,Marriott Singapore Orchard,Singapore,Orchard,SGD,451.57,590.4,451.57
X0044814,T008105,M02168,lodging,7011,Best Western,South Korea,Haeundae,KRW,49.25,70054.0,49.25
X0044815,T008106,M01896,lodging,7011,Shibuya Excel Hotel Tokyu,Japan,Shibuya,JPY,79.51,11899.0,79.51
X0044816,T008107,M01090,lodging,7011,The Ritz-Carlton Kuala Lumpur,Malaysia,Bukit Bintang,MYR,166.88,714.98,166.88
X0044817,T008108,M00746,lodging,7011,JW Marriott Bangkok,Thailand,Sukhumvit,THB,239.48,7874.94,239.48
X0044818,T008109,M04904,lodging,7011,Imperial Palace,South Korea,Gangnam,KRW,615.89,876068.0,615.89
X0044819,T008110,M02828,lodging,7011,Grand Mercure Danang,Vietnam,Han River,VND,83.12,2008630.0,83.12
X0044820,T008111,M00594,lodging,7011,The Hoxton Paris,France,Le Marais,EUR,749.19,663.01,749.19
X0044821,T008112,M02970,lodging,7011,Mandarin Oriental Kuala Lumpur,Malaysia,KLCC,MYR,338.11,1448.62,338.11
X0044822,T008113,M04811,lodging,7011,Hotel 1888,Singapore,Chinatown,SGD,379.75,496.51,379.75
X0044823,T008114,M04389,lodging,7011,JW Marriott KL,Malaysia,Bukit Bintang,MYR,109.46,468.96,109.46
X0044824,T008115,M01632,lodging,7011,Cerulean Tower Tokyu Hotel,Japan,Shibuya,JPY,966.35,144621.0,966.35
X0044825,T008116,M02182,lodging,7011,Gion Hatanaka,Japan,Gion,JPY,1264.69,189272.0,1264.69
X0044826,T008117,M02432,lodging,7011,Gion Hatanaka,Japan,Gion,JPY,121.09,18122.0,121.09
X0044827,T008119,M02543,lodging,7011,Hotel Eden,Italy,Centro Storico,EUR,432.8,383.02,432.8
X0044828,T008121,M03988,lodging,7011,Grand Mercure Danang,Vietnam,Han River,VND,26.18,632682.0,26.18
X0044829,T008122,M02473,lodging,7011,Hotel 1888,Singapore,Chinatown,SGD,307.14,401.57,307.14
X0044830,T008123,M02511,lodging,7011,JR-EAST Hotel Mets Shibuya,Japan,Shibuya,JPY,356.17,53303.0,356.17
X0044831,T008124,M02420,lodging,7011,Imperial Hotel Tokyo,Japan,Ginza,JPY,374.31,56019.0,374.31
X0044832,T008125,M02073,lodging,7011,Myeongdong Guest House,South Korea,Myeongdong,KRW,678.46,965062.0,678.46
X0044833,T008126,M03093,lodging,7011,The Legian Seminyak,Indonesia,Seminyak,IDR,154.87,2551949.0,154.87
X0044834,T008127,M04430,lodging,7011,Amora Hotel,Australia,CBD,AUD,43.72,67.85,43.72
X0044835,T008128,M01727,lodging,7011,Betty losmen,Indonesia,Malioboro,IDR,7.41,122139.0,7.41
X0044836,T008129,M04572,lodging,7011,Hotel 1888,Singapore,Chinatown,SGD,795.79,1040.46,795.79
X0044837,T008130,M01366,lodging,7011,Hotel de l'Opera,Vietnam,Ba Dinh,VND,28.29,683643.0,28.29
X0044838,T008131,M04627,lodging,7011,Khách Sạn Hanoi Serenity Diamond,Vietnam,Ba Dinh,VND,3.26,78755.0,3.26
X0044839,T008132,M00988,lodging,7011,Amarin,Thailand,Patong,THB,101.1,3324.44,101.1
X0044840,T008133,M03362,lodging,7011,W Bali Seminyak,Indonesia,Seminyak,IDR,152.47,2512333.0,152.47
X0044841,T008134,M03109,lodging,7011,Tobu Hotel,Japan,Shibuya,JPY,488.58,73119.0,488.58
X0044842,T008136,M02941,lodging,7011,Royal Palm Beach,Thailand,Patong,THB,116.11,3818.09,116.11
X0044843,T008138,M02903,lodging,7011,JW Marriott KL,Malaysia,Bukit Bintang,MYR,44.1,188.96,44.1
X0044844,T008139,M04352,lodging,7011,Imperial Hotel Tokyo,Japan,Ginza,JPY,151.36,22652.0,151.36
X0044845,T008140,M02571,lodging,7011,Grand Hyatt Kuala Lumpur,Malaysia,KLCC,MYR,58.9,252.33,58.9
X0044846,T008141,M03401,lodging,7011,La Siesta Classic Ma May,Vietnam,Old Quarter,VND,9.2,222380.0,9.2
X0044847,T008142,M04538,lodging,7011,Little Hanoi Deluxe Hotel,Vietnam,Ba Dinh,VND,16.24,392408.0,16.24
X0044848,T008143,M04910,lodging,7011,Hotel Eden,Italy,Centro Storico,EUR,159.63,141.27,159.63
X0044849,T008144,M02716,lodging,7011,T. J. R. Boutique House,Thailand,Old City,THB,10.81,355.4,10.81
X0044850,T008145,M04015,lodging,7011,Hotel New Washington,Japan,Shibuya,JPY,171.79,25710.0,171.79
X0044851,T008146,M03184,lodging,7011,Park Hyatt Saigon,Vietnam,District 1,VND,40.33,974508.0,40.33
X0044852,T008147,M01896,lodging,7011,Hyatt Regency Kyoto,Japan,Gion,JPY,34.12,5107.0,34.12
X0044853,T008148,M04410,lodging,7011,Hôtel Caron de Beaumarchais,France,Le Marais,EUR,275.63,243.92,275.63
X0044854,T008150,M04111,lodging,7011,W Bali Seminyak,Indonesia,Seminyak,IDR,59.28,976776.0,59.28
X0044855,T008151,M01540,lodging,7011,The Ritz-Carlton Kuala Lumpur,Malaysia,Bukit Bintang,MYR,77.14,330.49,77.14
X0044856,T008152,M03054,lodging,7011,Hotel New Washington,Japan,Shibuya,JPY,66.44,9943.0,66.44
X0044857,T008153,M02654,lodging,7011,Terrass'' Hotel,France,Montmartre,EUR,326.87,289.27,326.87
X0044858,T008154,M04242,lodging,7011,Hôtel Particulier Montmartre,France,Montmartre,EUR,262.21,232.05,262.21
X0044859,T008155,M03363,lodging,7011,Ngog Mai Hotel,Vietnam,Ba Dinh,VND,135.14,3265551.0,135.14
X0044860,T008156,M02981,lodging,7011,The Hotel Windsor,Australia,Laneways,AUD,111.63,173.25,111.63
X0044861,T008157,M01848,lodging,7011,Cerulean Tower Tokyu Hotel,Japan,Shibuya,JPY,859.65,128654.0,859.65
X0044862,T008158,M00556,lodging,7011,Hôtel Caron de Beaumarchais,France,Le Marais,EUR,366.37,324.23,366.37
X0044863,T008159,M01389,lodging,7011,BP Chiang Mai City Hotel,Thailand,Old City,THB,33.17,1090.71,33.17
X0044864,T008160,M03225,lodging,7011,Park Hyatt Seoul,South Korea,Gangnam,KRW,378.13,537863.0,378.13
X0044865,T008161,M01633,lodging,7011,Vibe Savoy Hotel,Australia,Laneways,AUD,157.24,244.03,157.24
X0044866,T008163,M01832,lodging,7011,St. Regis Singapore,Singapore,Orchard,SGD,237.88,311.01,237.88
X0044867,T008164,M04538,lodging,7011,Base Backpackers Sydney,Australia,CBD,AUD,106.17,164.78,106.17
X0044868,T008165,M03242,lodging,7011,Langham Place Hotel Mongkok,Hong Kong,Mong Kok,HKD,50.84,396.41,50.84
X0044869,T008166,M04634,lodging,7011,The Ritz-Carlton Kuala Lumpur,Malaysia,Bukit Bintang,MYR,236.59,1013.63,236.59
X0044870,T008167,M00251,lodging,7011,Hôtel Caron de Beaumarchais,France,Le Marais,EUR,2109.82,1867.12,2109.82
X0044871,T008168,M03619,lodging,7011,Apple,Thailand,Khao San,THB,4.28,140.72,4.28
X0044872,T008169,M03881,lodging,7011,Hotel Brunelleschi,Italy,Duomo,EUR,68.56,60.67,68.56
X0044873,T008170,M04666,lodging,7011,The Inn at the Roman Forum,Italy,Centro Storico,EUR,107.07,94.76,107.07
X0044874,T008171,M03171,lodging,7011,Old Penang Guesthouse,Malaysia,George Town,MYR,15.4,65.96,15.4
X0044875,T008172,M01649,lodging,7011,The Ritz-Carlton Kuala Lumpur,Malaysia,Bukit Bintang,MYR,864.96,3705.85,864.96
X0044876,T008173,M00328,lodging,7011,Langham Place Hotel Mongkok,Hong Kong,Mong Kok,HKD,46.44,362.13,46.44
X0044877,T008174,M04186,lodging,7011,La Siesta Classic Ma May,Vietnam,Old Quarter,VND,58.17,1405617.0,58.17
X0044878,T008175,M01122,lodging,7011,Ban Wiang,Thailand,Old City,THB,25.29,831.63,25.29
X0044879,T008176,M03179,lodging,7011,The Mandarin Oriental Hong Kong,Hong Kong,Central,HKD,39.17,305.41,39.17
X0044880,T008177,M04456,lodging,7011,Hotel Nunu,South Korea,Myeongdong,KRW,192.86,274336.0,192.86
X0044881,T008178,M03592,lodging,7011,Khách Sạn Saigon Sports 3,Vietnam,District 1,VND,27.85,672998.0,27.85
X0044882,T008179,M03696,lodging,7011,The Inn at the Roman Forum,Italy,Centro Storico,EUR,17.13,15.16,17.13
X0044883,T008180,M03189,lodging,7011,Imperial Hotel Tokyo,Japan,Ginza,JPY,45.26,6773.0,45.26
X0044884,T008182,M00552,lodging,7011,Khách Sạn Tân Hải Long 3,Vietnam,District 1,VND,45.83,1107454.0,45.83
X0044885,T008183,M01331,lodging,7011,Four Seasons Hong Kong,Hong Kong,Central,HKD,444.13,3462.89,444.13
X0044886,T008184,M02101,lodging,7011,Sofitel Wentworth Sydney,Australia,CBD,AUD,173.27,268.92,173.27
X0044887,T008185,M01278,lodging,7011,Giant Hotel,South Korea,Gangnam,KRW,215.66,306767.0,215.66
X0044888,T008186,M04058,lodging,7011,Parkroyal Collection Pickering,Singapore,Chinatown,SGD,109.55,143.23,109.55
X0044889,T008187,M00149,lodging,7011,W Bali Seminyak,Indonesia,Seminyak,IDR,171.46,2825255.0,171.46
X0044890,T008188,M01600,lodging,7011,JW Marriott Bangkok,Thailand,Sukhumvit,THB,129.89,4271.25,129.89
X0044891,T008189,M03470,lodging,7011,T. J. R. Boutique House,Thailand,Old City,THB,23.3,766.1,23.3
X0044892,T008190,M02164,lodging,7011,Imperial Hotel Tokyo,Japan,Ginza,JPY,378.32,56618.0,378.32
X0044893,T008191,M04638,lodging,7011,Gion Hatanaka,Japan,Gion,JPY,653.65,97823.0,653.65
X0044894,T008192,M04542,lodging,7011,Hotel Eden,Italy,Centro Storico,EUR,1060.35,938.38,1060.35
X0044895,T008194,M03859,lodging,7011,The Ritz-Carlton Kuala Lumpur,Malaysia,Bukit Bintang,MYR,50.14,214.82,50.14
X0044896,T008195,M00747,lodging,7011,Regency,Italy,Duomo,EUR,32.01,28.33,32.01
X0044897,T008197,M00166,lodging,7011,Hôtel Particulier Montmartre,France,Montmartre,EUR,360.12,318.7,360.12
X0044898,T008198,M02587,lodging,7011,Quest on William,Australia,Laneways,AUD,58.32,90.51,58.32
X0044899,T008199,M02310,lodging,7011,JR-EAST Hotel Mets Shibuya,Japan,Shibuya,JPY,354.69,53082.0,354.69
X0044900,T008200,M04721,lodging,7011,Thantip Villa Hotel,Thailand,Patong,THB,19.99,657.25,19.99
X0044901,T008201,M04547,lodging,7011,Namsan Hill Hotel,South Korea,Myeongdong,KRW,675.31,960588.0,675.31
X0044902,T008203,M01879,lodging,7011,Parkroyal Collection Pickering,Singapore,Chinatown,SGD,310.83,406.39,310.83
X0044903,T008204,M01086,lodging,7011,Hotel Sillasamseong Plaza,South Korea,Myeongdong,KRW,414.09,589012.0,414.09
X0044904,T008205,M00824,lodging,7011,Syainbil Resort Hotel,South Korea,Gangnam,KRW,228.63,325213.0,228.63
X0044905,T008206,M04614,lodging,7011,Langham Place Hotel Mongkok,Hong Kong,Mong Kok,HKD,469.82,3663.2,469.82
X0044906,T008207,M04013,lodging,7011,The Mandarin Oriental Hong Kong,Hong Kong,Central,HKD,460.2,3588.2,460.2
X0044907,T008208,M02471,lodging,7011,Terrass'' Hotel,France,Montmartre,EUR,352.46,311.91,352.46
X0044908,T008210,M00208,lodging,7011,Show,South Korea,Haeundae,KRW,592.2,842364.0,592.2
X0044909,T008211,M01375,lodging,7011,Imperial Hotel Tokyo,Japan,Ginza,JPY,460.97,68987.0,460.97
X0044910,T008212,M04027,lodging,7011,Hotel Seiyo Ginza,Japan,Ginza,JPY,334.94,50126.0,334.94
X0044911,T008215,M01466,lodging,7011,Just Inn,Malaysia,George Town,MYR,35.35,151.47,35.35
X0044912,T008216,M01615,lodging,7011,BreakFree Heritage on Little Bourke,Australia,Laneways,AUD,45.77,71.03,45.77
X0044913,T008217,M03895,lodging,7011,Hotel Seiyo Ginza,Japan,Ginza,JPY,103.02,15418.0,103.02
X0044914,T008218,M02381,lodging,7011,Siok,Malaysia,George Town,MYR,58.43,250.33,58.43
X0044915,T008219,M04241,lodging,7011,Andaman Beach Suites,Thailand,Patong,THB,43.78,1439.74,43.78
X0044916,T008220,M04525,lodging,7011,Khách Sạn Little Hanoi 1,Vietnam,Ba Dinh,VND,33.41,807245.0,33.41
X0044917,T008222,M03597,lodging,7011,Hotel Eden,Italy,Centro Storico,EUR,31.31,27.71,31.31
X0044918,T008223,M02939,lodging,7011,Asia World Hotel,South Korea,Myeongdong,KRW,171.25,243592.0,171.25
X0044919,T008224,M01447,lodging,7011,Hotel Reseu,South Korea,Myeongdong,KRW,1059.7,1507354.0,1059.7
X0044920,T008225,M00681,lodging,7011,Four Seasons Hotel Firenze,Italy,Duomo,EUR,125.46,111.03,125.46
X0044921,T008226,M00928,lodging,7011,Nuri Hotel,South Korea,Haeundae,KRW,345.36,491258.0,345.36
X0044922,T008227,M02397,lodging,7011,Cerulean Tower Tokyu Hotel,Japan,Shibuya,JPY,69.41,10388.0,69.41
X0044923,T008228,M02635,lodging,7011,Base Backpackers Sydney,Australia,CBD,AUD,1150.96,1786.28,1150.96
X0044924,T008229,M01419,lodging,7011,Grand Hyatt Kuala Lumpur,Malaysia,KLCC,MYR,406.87,1743.19,406.87
X0044925,T008230,M04248,lodging,7011,The Hoxton Paris,France,Le Marais,EUR,115.66,102.36,115.66
X0044926,T008231,M00287,lodging,7011,Grand InterContinental Seoul Parnas,South Korea,Gangnam,KRW,794.95,1130773.0,794.95
X0044927,T008232,M00806,lodging,7011,Imperial Hotel Tokyo,Japan,Ginza,JPY,555.53,83140.0,555.53
X0044928,T008233,M02453,lodging,7011,Marriott Singapore Orchard,Singapore,Orchard,SGD,669.13,874.85,669.13
X0044929,T008234,M01821,lodging,7011,Langham Place Hotel Mongkok,Hong Kong,Mong Kok,HKD,158.05,1232.33,158.05
X0044930,T008235,M04044,lodging,7011,Parkroyal Collection Pickering,Singapore,Chinatown,SGD,96.41,126.05,96.41
X0044931,T008236,M02699,lodging,7011,Kristi House,Thailand,Old City,THB,174.01,5722.03,174.01
X0044932,T008237,M02105,lodging,7011,Grand Hyatt Kuala Lumpur,Malaysia,KLCC,MYR,35.92,153.91,35.92
X0044933,T008238,M04763,lodging,7011,JW Marriott KL,Malaysia,Bukit Bintang,MYR,91.52,392.11,91.52
X0044934,T008239,M03484,lodging,7011,Parkroyal Collection Pickering,Singapore,Chinatown,SGD,199.96,261.44,199.96
X0044935,T008240,M00101,lodging,7011,Inata Bisma,Indonesia,Ubud,IDR,6.02,99131.0,6.02
X0044936,T008241,M03492,lodging,7011,Hôtel Caron de Beaumarchais,France,Le Marais,EUR,540.22,478.08,540.22
X0044937,T008242,M03507,lodging,7011,The Inn at the Roman Forum,Italy,Centro Storico,EUR,133.54,118.18,133.54
X0044938,T008243,M04678,lodging,7011,St. Regis Singapore,Singapore,Orchard,SGD,139.98,183.01,139.98
X0044939,T008244,M04653,lodging,7011,Shibuya Excel Hotel Tokyu,Japan,Shibuya,JPY,64.6,9668.0,64.6
X0044940,T008245,M02065,lodging,7011,COMO Uma Ubud,Indonesia,Ubud,IDR,17.93,295486.0,17.93
X0044941,T008246,M02410,lodging,7011,Hotel Eden,Italy,Centro Storico,EUR,163.64,144.82,163.64
X0044942,T008247,M00162,lodging,7011,Sebel Melbourne,Australia,Laneways,AUD,269.39,418.09,269.39
X0044943,T008248,M01982,lodging,7011,The Great Southern Hotel,Australia,CBD,AUD,852.57,1323.18,852.57
X0044944,T008249,M03647,lodging,7011,Swissotel Nankai Osaka,Japan,Namba,JPY,158.66,23744.0,158.66
X0044945,T008250,M00924,lodging,7011,Grand Hyatt Kuala Lumpur,Malaysia,KLCC,MYR,123.6,529.57,123.6
X0044946,T008251,M00250,lodging,7011,Punt Hill Apartment Hotel,Australia,Laneways,AUD,547.54,849.79,547.54
X0044947,T008252,M01180,lodging,7011,JW Marriott Bangkok,Thailand,Sukhumvit,THB,181.7,5974.67,181.7
X0044948,T008253,M00804,lodging,7011,Hôtel Particulier Montmartre,France,Montmartre,EUR,22.26,19.7,22.26
X0044949,T008255,M02782,lodging,7011,Caravelle Hotel,Vietnam,District 1,VND,37.52,906675.0,37.52
X0044950,T008256,M02919,lodging,7011,Best Western Melbourne City Hotel,Australia,Laneways,AUD,243.0,377.14,243.0
X0044951,T008257,M04613,lodging,7011,Na Inn,Thailand,Old City,THB,48.02,1579.19,48.02
